Cód.,Município,Abacate,Abacaxi*,Açaí,Algodão arbóreo (em caroço),Algodão herbáceo (em caroço),Alho,Amendoim (em casca),Arroz (em casca),Aveia (em grão),Azeitona,Banana (cacho),Batata-doce,Batata-inglesa,Borracha (látex coagulado),Cacau (em amêndoa),Café (em grão) Total,Cana-de-açúcar,Caqui,Castanha de caju,Cebola,Centeio (em grão),Cevada (em grão),Chá-da-índia (folha verde),Coco-da-baía*,Dendê (cacho de coco),Erva-mate (folha verde),Ervilha (em grão),Fava (em grão),Feijão (em grão),Figo,Fumo (em folha),Girassol (em grão),Goiaba,Guaraná (semente),Juta (fibra),Laranja,Limão,Linho (semente),Maçã,Malva (fibra),Mamão,Mamona (baga),Mandioca,Manga,Maracujá,Marmelo,Melancia,Melão,Milho (em grão),Noz (fruto seco),Palmito,Pera,Pêssego,Pimenta-do-reino,Rami (fibra),Sisal ou agave (fibra),Soja (em grão),Sorgo (em grão),Tangerina,Tomate,Trigo (em grão),Triticale (em grão),Tungue (fruto seco),Urucum (semente),Uva,Total,80%,Principal
2513927,São Bentinho (PB),0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,"124,8",Milho (em grão)
2513943,São Domingos do Cariri (PB),0,0,0,0,0,0,0,0,0,0,90,14,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,24,0,0,0,12,0,0,0,0,0,0,0,40,0,0,33,32,0,0,0,24,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,602,"481,6",Tomate
2513968,São Domingos (PB),0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,"93,6",Milho (em grão)
2513984,São Francisco (PB),0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,"117,6",Milho (em grão)
2514008,São João do Cariri (PB),0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,12,0,0,0,36,0,0,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,372,"297,6",Tomate
2514107,São João do Tigre (PB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,"34,4",Feijão (em grão)
2514206,São José da Lagoa Tapada (PB),0,0,0,0,0,0,0,10,0,0,180,30,0,0,0,0,1000,0,0,0,0,0,0,100,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,"1300,8",Cana-de-açúcar
2514305,São José de Caiana (PB),0,0,0,0,6,0,0,33,0,0,0,16,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,"438,4",Milho (em grão)
2514404,São José de Espinharas (PB),0,0,0,0,3,0,0,0,0,0,28,35,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,7,0,0,0,0,0,0,0,0,0,0,28,0,0,600,88,450,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,1749,"1399,2",Melancia
2514453,São José dos Ramos (PB),0,0,0,0,0,0,46,0,0,0,0,840,0,0,0,0,3200,0,0,0,0,0,0,25,0,0,0,90,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,32,20,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5935,4748,Cana-de-açúcar
2514503,São José de Piranhas (PB),0,0,0,0,0,0,0,32,0,0,140,84,0,0,0,0,550,0,2,0,0,0,0,24,0,0,0,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,1692,"1353,6",Milho (em grão)
2514552,São José de Princesa (PB),42,0,0,0,0,4,0,0,0,0,300,32,0,0,0,24,1600,0,4,0,0,0,0,24,0,0,0,14,220,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,8,0,0,0,690,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,3544,"2835,2",Cana-de-açúcar
2514602,São José do Bonfim (PB),0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,0,0,0,12,0,0,0,0,0,0,0,0,0,0,28,0,0,300,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,436,Melancia
2514651,São José do Brejo do Cruz (PB),0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,116,Milho (em grão)
2514701,São José do Sabugi (PB),0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,"211,2",Milho (em grão)
2514800,São José dos Cordeiros (PB),0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,674,"539,2",Tomate
2514909,São Mamede (PB),0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,216,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,"486,4",Melancia
2515005,São Miguel de Taipu (PB),0,6600,0,0,0,0,4,0,0,0,0,350,0,0,0,0,6000,0,1,0,0,0,0,49,0,0,0,16,92,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15962,"12769,6",Abacaxi*
2515104,São Sebastião de Lagoa de Roça (PB),0,0,0,0,0,0,0,0,0,0,130,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,157,0,0,0,0,0,0,90,84,0,0,0,0,0,770,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,3731,"2984,8",Batata-doce
2515203,São Sebastião do Umbuzeiro (PB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,181,"144,8",Tomate
2515302,Sapé (PB),16,6000,0,0,0,0,8,0,0,0,300,1440,0,0,0,0,650000,0,6,0,0,0,0,340,0,0,0,20,6,0,0,0,35,0,0,21,24,0,0,0,1056,0,2200,80,120,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661699,"529359,2",Cana-de-açúcar
2515401,São Vicente do Seridó (PB),0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,456,Milho (em grão)
2515500,Serra Branca (PB),0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,312,"249,6",Tomate
2515609,Serra da Raiz (PB),0,0,0,0,0,0,0,0,0,0,280,80,0,0,0,0,2250,0,8,0,0,0,0,70,0,0,0,13,50,0,0,0,0,0,0,30,0,0,0,0,0,0,576,35,0,0,0,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,3436,"2748,8",Cana-de-açúcar
2515708,Serra Grande (PB),0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,9,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,"429,6",Cana-de-açúcar
2515807,Serra Redonda (PB),12,0,0,0,0,0,0,0,0,0,48,105,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,75,0,0,0,18,0,0,28,0,0,0,0,0,0,495,70,0,0,0,0,80,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,999,"799,2",Mandioca
2515906,Serraria (PB),32,0,0,0,0,0,0,0,0,0,5110,140,0,0,0,0,12500,0,22,0,0,0,0,40,0,0,0,12,47,0,0,0,0,0,0,210,0,0,0,0,0,0,1200,160,0,0,0,0,72,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,0,19574,"15659,2",Cana-de-açúcar
2515930,Sertãozinho (PB),0,7200,0,0,0,0,0,0,0,0,96,91,0,0,0,0,0,0,2,0,0,0,0,32,0,0,0,16,30,0,0,0,0,0,0,18,0,0,0,0,0,0,900,64,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8473,"6778,4",Abacaxi*
2515971,Sobrado (PB),0,180,0,0,0,0,56,0,0,0,50,800,0,0,0,0,5750,0,2,0,0,0,0,210,0,0,0,6,18,0,0,0,0,0,0,6,6,0,0,0,0,0,1350,42,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8486,"6788,8",Cana-de-açúcar
2516003,Solânea (PB),0,0,0,0,0,0,0,0,0,0,1120,280,0,0,0,0,1250,0,2,0,0,0,0,0,0,0,0,28,235,0,0,0,0,0,0,56,0,0,0,0,0,0,1080,64,27,0,0,0,440,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,4617,"3693,6",Cana-de-açúcar
2516102,Soledade (PB),0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,145,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,1310,1048,Tomate
2516151,Sossêgo (PB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,136,"108,8",Milho (em grão)
2516201,Sousa (PB),0,0,0,0,600,0,0,630,0,0,4625,0,0,0,0,0,360,0,0,0,0,0,0,5600,0,0,0,0,184,0,0,0,261,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1425,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,13797,"11037,6",Coco-da-baía*
2516300,Sumé (PB),0,0,0,0,0,0,0,0,0,0,90,70,0,0,0,0,0,0,1,300,0,0,0,128,0,0,0,0,45,0,0,0,18,0,0,0,24,0,0,0,150,0,56,35,72,0,96,0,118,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,2703,"2162,4",Tomate
2516409,Tacima (PB),0,0,0,0,180,0,0,0,0,0,0,140,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,130,0,0,0,0,0,0,0,0,0,0,0,0,0,200,24,90,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,"1161,6",Milho (em grão)
2516508,Taperoá (PB),0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,96,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,1090,872,Tomate
2516607,Tavares (PB),0,0,0,0,0,0,0,8,0,0,144,0,0,0,0,0,440,0,3,0,0,0,0,60,0,0,0,0,577,0,0,0,60,0,0,0,0,0,0,0,80,0,810,28,8,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,4838,"3870,4",Milho (em grão)
2516706,Teixeira (PB),0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,144,0,20,44,0,0,0,0,0,0,0,16,690,0,0,0,60,0,0,0,0,0,0,0,0,0,176,28,0,0,0,0,840,0,0,0,0,0,0,28,0,0,0,120,0,0,0,0,0,2310,1848,Milho (em grão)
2516755,Tenório (PB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,77,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,152,Milho (em grão)
2516805,Triunfo (PB),0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,412,Milho (em grão)
2516904,Uiraúna (PB),0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,1044,Milho (em grão)
2517001,Umbuzeiro (PB),0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,13,156,0,0,0,10,0,0,35,0,0,0,0,0,0,0,14,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,284,Feijão (em grão)
2517100,Várzea (PB),0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,"175,2",Milho (em grão)
2517209,Vieirópolis (PB),0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,"237,6",Milho (em grão)
2517407,Zabelê (PB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,69,"55,2",Manga
2600054,Abreu e Lima (PE),0,633,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4893,"3914,4",Mandioca
2600104,Afogados da Ingazeira (PE),0,0,0,0,12,0,0,0,0,0,95,145,0,0,0,0,92,0,7,0,0,0,0,48,0,0,0,5,401,0,0,0,42,0,0,13,9,0,0,0,30,0,480,34,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,2578,"2062,4",Milho (em grão)
2600203,Afrânio (PE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,"44,8",Feijão (em grão)
2600302,Agrestina (PE),0,0,0,0,0,0,0,0,0,0,50,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,120,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,"832,8",Mandioca
2600401,Água Preta (PE),0,160,0,0,0,0,0,0,0,0,700,98,0,0,0,0,100000,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101633,"81306,4",Cana-de-açúcar
2600500,Águas Belas (PE),0,0,0,0,0,0,0,0,0,0,600,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,454,0,0,0,0,0,0,10,0,0,0,0,0,0,344,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,"1148,8",Banana (cacho)
2600609,Alagoinha (PE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,"1084,8",Mandioca
2600708,Aliança (PE),13,0,0,0,0,0,0,0,0,0,393,93,0,0,0,0,750000,0,0,0,0,0,0,48,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,122,0,773,0,80,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751533,"601226,4",Cana-de-açúcar
2600807,Altinho (PE),0,0,0,0,0,0,0,0,0,0,810,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,25,180,0,0,0,0,0,800,0,30,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756,"2204,8",Banana (cacho)
2600906,Amaraji (PE),0,656,0,0,0,0,0,0,0,0,5591,0,0,0,0,0,330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,480,0,0,0,0,0,2320,0,700,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341655,273324,Cana-de-açúcar
2601003,Angelim (PE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,0,0,0,0,0,160,40,0,0,0,0,0,1278,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565,1252,Mandioca
2601052,Araçoiaba (PE),0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,72216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72403,"57922,4",Cana-de-açúcar
2601102,Araripina (PE),0,0,0,0,0,0,0,0,0,0,68,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,85600,0,0,0,0,0,10010,0,0,0,0,0,0,0,0,0,0,1620,0,0,0,0,0,99234,"79387,2",Mandioca
2601201,Arcoverde (PE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,637,"509,6",Tomate
2601300,Barra de Guabiraba (PE),0,0,0,0,0,0,0,0,0,0,9100,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,0,3400,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18455,14764,Banana (cacho)
2601409,Barreiros (PE),0,485,0,0,0,0,0,0,0,0,153,0,0,0,0,0,100000,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101252,"81001,6",Cana-de-açúcar
2601508,Belém de Maria (PE),0,0,0,0,0,0,0,0,0,0,4430,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8488,"6790,4",Banana (cacho)
2601607,Belém do São Francisco (PE),0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,12500,0,0,0,588,0,0,0,0,32,0,0,0,3136,0,0,0,0,0,0,0,2400,0,300,140000,7500,0,200,6000,60,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,177716,"142172,8",Manga
2601706,Belo Jardim (PE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,144,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,"1031,2",Mandioca
2601805,Betânia (PE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,21,0,500,0,250,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,1265,1012,Melancia
2601904,Bezerros (PE),0,0,0,0,0,0,0,0,0,0,158,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,128,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,"716,8",Milho (em grão)
2602001,Bodocó (PE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,12400,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16600,13280,Mandioca
2602100,Bom Conselho (PE),0,0,0,0,0,0,0,0,0,0,10073,3430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,131,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,0,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19516,"15612,8",Banana (cacho)
2602209,Bom Jardim (PE),0,1259,0,0,0,0,0,0,0,0,4900,42,0,0,0,0,46000,0,0,0,0,0,0,995,0,0,0,198,134,0,0,0,0,0,0,0,1320,0,0,0,0,0,1026,0,80,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56722,"45377,6",Cana-de-açúcar
2602308,Bonito (PE),0,0,0,0,0,0,0,0,0,0,19900,0,0,0,0,0,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24859,"19887,2",Banana (cacho)
2602407,Brejão (PE),0,0,0,0,0,0,0,0,0,0,125,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,86,0,0,0,0,0,0,40,0,0,0,0,0,0,124,0,80,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,"564,8",Batata-doce
2602506,Brejinho (PE),0,0,0,0,0,0,0,0,0,0,40,80,0,0,0,0,126,0,5,0,0,0,0,15,0,0,0,8,267,0,0,0,38,0,0,0,0,0,0,0,0,0,375,24,18,0,0,0,660,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,1716,"1372,8",Milho (em grão)
2602605,Brejo da Madre de Deus (PE),10,0,0,0,0,0,0,0,0,0,280,320,0,0,0,3,90,0,1,90,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,16,30,0,0,0,128,0,100,12,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,1519,"1215,2",Tomate
2602704,Buenos Aires (PE),0,40,0,0,0,0,0,0,0,0,840,0,0,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151342,"121073,6",Cana-de-açúcar
2602803,Buíque (PE),0,0,0,0,0,0,0,0,0,0,0,1760,0,0,0,0,0,0,2426,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2345,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6639,"5311,2",Castanha de caju
2602902,Cabo de Santo Agostinho (PE),0,525,0,0,0,0,0,0,0,0,3000,100,0,0,0,0,1100000,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4950,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111725,889380,Cana-de-açúcar
2603009,Cabrobó (PE),0,0,0,0,0,0,0,1800,0,0,4500,0,0,0,0,0,0,0,0,11200,0,0,0,4800,0,0,0,0,70,0,0,0,1200,0,0,0,0,0,0,0,1540,0,1800,4000,480,0,3200,510,1312,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,40912,"32729,6",Cebola
2603108,Cachoeirinha (PE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,"672,8",Mandioca
2603207,Caetés (PE),0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,7980,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10042,"8033,6",Mandioca
2603306,Calçado (PE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1086,0,0,0,0,0,0,251,0,0,0,0,0,0,3592,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5050,4040,Mandioca
2603405,Calumbi (PE),0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,26,0,0,0,26,0,0,8,0,0,0,0,0,0,20,0,22,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,"241,6",Banana (cacho)
2603454,Camaragibe (PE),0,0,0,0,0,0,0,0,0,0,1500,160,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2974,"2379,2",Banana (cacho)
2603504,Camocim de São Félix (PE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,604,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6007,0,0,0,0,0,7037,"5629,6",Tomate
